#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_RISE_OF_THE_HANSA;Rise of the Hansa;L'essor de la Hanse;Aufstieg der Hanse;;Alzamiento de la Hansa;;;;;;;;;x
BM_RISE_OF_THE_HANSA_DESC;The burghers of the Imperial Free Cities of Lübeck and Hamburg in Northern Germany have just formed a trade alliance that will eventually become known as the Hanseatic League. Meanwhile, the terrible Mongol Horde has swept like a scythe through Eastern Europe, effortlessly mowing down all opposition. As even the Holy Roman Emperor Friedrich II cowers in fear, the great invasion suddenly comes to an inexplicable halt as both Batu Khan of the Golden Horde and Hulagu Khan of the Ilkhanate return to Karakorum to elect a new Great Khan.;En Germanie du nord, les citoyens des cités libres de l'Empire, Lübeck et Hambourg, viennent de former une alliance commerciale qui sera par la suite connue sous le nom de Ligue hanséatique. Pendant ce temps, la terrible horde des Mongols a balayé l'est de l'Europe, fauchant toute opposition sans effort. Alors même que le Saint Empereur romain Frédéric II tremblait de peur, la grande invasion s'arrêta inexplicablement. À ce moment, Batu Khan de la Horde d'or et Houlagou Khan des Ilkhanides s'en retournèrent à Karakorum pour élire le nouveau grand khan. ;Die Bürger der Freien Reichsstädte Lübeck und Hamburg in Norddeutschland haben eine Handelsallianz gebildet, die später als die Deutsche Hanse bekannt werden sollte. Zeitgleich streicht die schreckliche mongolische Horde gleich einer Sense durch Osteuropa, jede Gegenwehr hinwegfegend. Als sich selbst der Heilige Römische Kaiser Friedrich II. furchtsam duckt, kommt die große Invasion zu einem plötzlichen Stillstand, als sich sowohl Batu Khan von der Goldenen Horde als auch Hulagu Khan vom Il-Khanat nach Karakorum zurück begeben, um einen neuen Großkhan zu wählen.;;Los burgueses de las Ciudades Imperiales Libres de Lubeca y Hamburgo en el norte de Alemania han formado recientemente una alianza comercial que con el tiempo se conocerá como la Liga Hanseática. Mientras tanto, la terrible Horda Mongola ha cortado como una guadaña a través de Europa del Este, derribando sin esfuerzo toda la oposición. Incluso cuando el Santo Emperador Romano Friedrich II se acobarda de miedo, la gran invasión se para inexplicablemente ya que tanto Batu Khan de la Horda de Oro como Hulagu Khan de Ilkhanate regresan a Karakorum para elegir un nuevo Gran Khan.;;;;;;;;;x
REGIMENT_OF_LEADER;$LEADER$'s Company;Compagnie de $LEADER$;$LEADER$s Kompanie;;Compañía de $LEADER$;;;;;;;;;x
TITLE_ADJ_REGIMENT;$ADJ$ Company;Compagnie $ADJ$;$ADJ$e Kompanie;;Compañía $ADJ$;;;;;;;;;x
catholic_DESC;Catholicism is one of the oldest branches of Christianity and the one that has had the biggest impact on the history of Europe. The formal head of the religion is the Bishop of Rome - the Pope.;Le catholicisme est l'une des plus anciennes branches du christianisme et l'une des plus influentes sur l'histoire de l'Europe. Le chef officiel de cette religion est l'évêque de Rome : le pape.;Der Katholizismus ist einer der ältesten Zweige des Christentums und gleichzeitig der mit dem größten Einfluss auf die Geschichte Europas. Das offizielle Oberhaupt ist der Bischof von Rom - der Papst.;;El Catolicismo es una de las ramas más antiguas de la Cristiandad y el que ha tenido mayor impacto en la historia de Europa. El jefe oficial de la religión es el Obispo de Roma: el Papa.;;;;;;;;;x
waldensian_DESC;Originally a reform movement within the Catholic church, Waldensian heretics are anti-clerical and advocate a return to vows of poverty. They are opposed to capital punishment and believe that laymen can also administer the sacraments. This heresy has no formal head and no special game mechanics.;Les hérétiques vaudois, d'abord issus d'un mouvement de réforme au sein de l'Église catholique, sont anticléricaux et prônent un retour au voeu de pauvreté. Ils sont contre la peine capitale et croient que les laïcs aussi peuvent administrer des sacrements. \n\nDans le jeu, cette hérésie n'a ni chef officiel ni mécanique spécifique.;Ursprünglich eine Reformbewegung der Katholischen Kirche, sind die Waldenser antiklerikal eingestellt und bewerben die Rückkehr zur Armut. Sie stehen außerdem gegen die Todesstrafe ein und glauben, dass auch Laien die Sakramente vergeben können. Diese Ketzerei hat kein offizielles Oberhaupt und keine speziellen Spielmechaniken.;;Originalmente un movimiento de reforma dentro de la iglesia Católica, los herejes Valdenses son anticlericales y abogan por una vuelta a los votos de pobreza. Se oponen a la pena capital y creen que los laicos también pueden aplicar los sacramentos. Esta herejía no tiene jefe oficial ni mecánica especial de juego.;;;;;;;;;x
lollard_DESC;Lollard heretics are opposed to perceived corruption within the Catholic Church. Like many Catholic heresies, they loathe the wealth and ostentation of the clergy and advocate a return to a more original form of Christianity. This heresy has no formal head and no special game mechanics.;Les hérétiques lollards s'opposent à la corruption perçue au sein de l'Église catholique. Comme plusieurs autres hérésies catholiques, ils exècrent l'ostentation et les richesses du clergé et prônent un retour à une forme plus originelle du christianisme. \n\nDans le jeu, cette hérésie n'a ni chef officiel ni mécanique spécifique.;Lollardische Ketzer stehen der vermeintlichen Korruption der Katholischen Kirche gegenüber. Ähnlich anderer katholischer Ketzereien lehnen sie den Reichtum und die Pracht der Priester ab und befürworten eine Rückkehr zum ursprünglichen Christentum. Diese Ketzerei hat kein offizielles Oberhaupt und keine speziellen Spielmechaniken.;;Los herejes Lolardos se oponen a la corrupción que se percibe dentro de la Iglesia Católica. Al igual que muchas herejías Católicas, detestan la riqueza y la ostentación del clero y abogan por un retorno a una forma más primitiva del Cristianismo. Esta herejía no tiene jefe oficial ni mecánica especial de juego.;;;;;;;;;x
orthodox_DESC;The Orthodox Church is the other main branch of Chalcedonian Christianity that up until 1054 was formally united with the Catholic Church, although the political division can be traced back to the crowning of Charlemagne as Roman Emperor by Pope Leo III in 800, which did not sit well with the Emperor in Constantinople. The nominal head of the Orthodox Church is the Ecumenical Patriarch of Constantinople, but he does not interfere in the affairs of other Patriarchs.;L'Église orthodoxe est une autre des principales branches du christianisme chalcédonien. Jusqu'en 1054, elle était officiellement unifiée à l'Église catholique malgré des divisions politiques dont les traces remontent au couronnement de Charlemagne comme empereur romain par le pape Léon III en 800, chose qui n'a point plu à l'empereur de Constantinople. Le chef officiel de l'Église orthodoxe est le patriarche oecuménique de Constantinople, mais il n'intervient pas vraiment dans les affaires des autres patriarches.;Die Orthodoxe Kirche ist ein weiterer Hauptzweig des Chalzedonischen Christentums und war bis 1054 formal mit der Katholischen Kirche vereint, obwohl die politische Abspaltung zurückverfolgt werden kann bis zur Krönung von Karl dem Großen zum Römischen Kaiser durch Papst Leo III. im Jahr 800, die dem Kaiser in Konstantinopel nicht allzu sehr zusagte. Das formelle Oberhaupt der Orthodoxen Kirche ist der Ökumenische Patriarch von Konstantinopel, aber er mischt sich nicht in die Angelegenheiten anderer Patriarchen ein.;;La Iglesia Ortodoxa es la otra rama principal del Cristianismo de Calcedonia, que hasta 1054 estaba unido formalmente a la Iglesia Católica, aunque la división política se remonta a la coronación de Carlomagno como Emperador Romano por el Papa León III en el año 800, que no se llevaba bien con el emperador de Constantinopla. El jefe oficial de la Iglesia Ortodoxa es el Patriarca Ecuménico de Constantinopla, pero no se inmiscuye en los asuntos de los demás Patriarcas.;;;;;;;;;x
miaphysite_DESC;Miaphysite Christianity encompasses the Coptic Church and the Armenian Apostolic Church. Miaphysites stress that Christ had but a single nature, but of both human and divine character. This stance split them off from the main branch of Christianity after the council of Chalcedon in 451. Though not viewed as outright heretics by Orthodox and Catholic Christians, it is a fine distinction. The nominal head of the Miaphysite Church is the Pope of Alexandria.;Le christianisme miaphysite englobe l'Église copte et l'Église apostolique arménienne. Les miaphysites insistent sur le fait que le Christ n'avait qu'une seule nature, à la fois humaine et divine. Cette position les a fait se séparer de la principale branche du christianisme après le concile de Chalcédoine en 451. Bien qu'ils ne soient pas vus comme de véritables hérétiques par les chrétiens orthodoxes et catholiques, cette distinction est mince. Le chef officiel de l'Église miaphysite est le pape d'Alexandrie.;Das Miaphysitische Christentum umfasst die Koptische Kirche und die Armenische Apostolische Kirche. Miaphysiten betonen, dass Christus nicht nur eine Natur hatte, sondern eine menschliche und eine göttliche. Diese Haltung hat sie von den Hauptzweigen des Christentums, nach dem Konzil von Chalzedon im Jahre 451, abgespalten. Obschon nicht direkt als Ketzer von Orthodoxer und Katholischer Kirche betrachtet, ist die Trennlinie schmal. Das formelle Oberhaupt ist der Papst von Alexandria.;;El Cristianismo Miafisita abarca a la Iglesia Copta y a la Iglesia Apostólica Armenia. Los Miafisitas recalcan que Cristo sólo tenía una única naturaleza, que era ambas, humana y divina. Esta postura les separó de la rama principal del Cristianismo tras el concilio de Calcedonia en el año 451. Aunque no están vistos como completos herejes por los Cristianos Ortodoxos y Católicos, es una sutil distinción. El jefe nominal de la Iglesia Miafisita es el Papa de Alejandría.;;;;;;;;;x
monophysite_DESC;Monophysitism is an early Christian heresy which states that Christ had but a single nature. This is the opposite of the Nestorian position where Christ has two separate natures - one divine and one human. Closely related to Miaphytism, Monophysites are regarded as a Miaphysite heresy in-game. The nominal head of the Monophysite Church is the Monophysite Pope of Alexandria.;Le monophysitisme est une hérésie apparue très tôt dans le christianisme. Contrairement au nestorianisme qui voit dans le Christ deux natures séparées, divine et humaine, les monophysites croient que le Christ possède une nature unique. Le monophysisme est très proche du miaphysisme et est considéré dans le jeu comme une hérésie du miaphysisme. Le chef officiel de l'Église monophysite est le pape monophysite d'Alexandrie.;Der Monophysitismus ist eine frühchristliche Ketzerei, die darlegt, dass Christus nur eine Natur hatte. Dies ist das Gegenstück zur Nestorianischen Position, laut der Christus zwei "Naturen" hatte - eine göttliche und eine menschliche. Dem Miaphysitismus nahestehend, wird Monophysitismus als Miaphysitische Ketzerei im Spiel behandelt. Das offizielle Oberhaupt ist der Monophysitische Papst von Alexandria.;;El Monofisismo es una temprana herejía Cristiana que afirma que Cristo sólo tenía una naturaleza. Esto es lo contrario a la opinión Nestoriana donde Cristo tiene dos naturalezas distintas: una divina y una humana. En estrecha relación con el Miafisismo, los Monofisistas son considerados como una herejía Miafisista dentro del juego. El jefe nominal de la Iglesia Monofisista es el Papa Monofisista de Alejandría.;;;;;;;;;x
monothelite_DESC;Monothelitism is a Christological doctrine that was declared heretical in 681. Monothelites attempted to develop the Miaphysite and Monophysite stance on the single nature of Christ by saying he had both a human and a divine nature but only a single will. The nominal head of the Monothelite Church is the Monothelite Patriarch of Antioch.;Le monothélisme est une doctrine christologique qui a été déclarée hérétique en 681. Les monothélites tentent de développer les énoncés miaphysite et monophysite sur la nature unique du Christ en déclarant qu'il avait une nature à la fois humaine et divine, mais une seule volonté. Le chef officiel de l'Église monothélite est le patriarche d'Antioche.;Der Monothelitismus ist eine christologische Doktrin, die im Jahre 681 als ketzerisch erklärt wurde. Monotheliten versuchten, die miaphysitischen und monophysitischen Ansichten zu vereinen, indem sie erklärten, dass Christus eine göttliche und eine menschliche Natur habe, aber nur einen Willen. Das offizielle Oberhaupt ist der Monothelitische Patriarch von Antiochia.;;El Monotelismo es una doctrina Cristológica que fue declarada como herética el año 681. Los Monotelitas intentaron desarrollar las posturas  Miafisita y Monofisista de la naturaleza única de Cristo diciendo que tenía tanto una naturaleza divina como humana, pero una única voluntad. El jefe nominal de la Iglesia Monotelita es el Patriarca Monotelita de Antioquía.;;;;;;;;;x
sunni_DESC;Sunni Islam is by far the most widespread form of the religion. It is the more orthodox of the two main branches of Islam but the origin of the Sunni-Shia schism was largely political in nature. The Sunnis accepted the first Caliph, Abu Bakr, whereas the Shiites rejected him in favor of Ali. Sunni Muslims hold strictly to the Sunnah - the sayings and actions of Muhammad - as collected in the Hadiths, which form the basis for Sunni jurisprudence. The formal head of Sunni Islam is the (Sunni) Caliph.;Le sunnisme est de loin la religion la plus répandue. C'est la plus orthodoxe des deux branches de l'islam bien que le schisme sunnisme-chiisme est d'abord d'origine politique. Les sunnites reconnaissent le premier calife, Abu Bakr, alors que les chiites le rejettent en faveur d'Ali. Les musulmans sunnites s'en tiennent strictement à la Sunna (les dires et les actes de Mahomet) qui est la base de la jurisprudence des sunnites. Le chef officiel de l'islam sunnite est le calife (sunnite).;Der Sunni-Islam ist bei weitem die verbreitetste Form der Religion. Es ist der orthodoxere der beiden Hauptzweige des Islam, aber der Ursprung des Sunni-Shia Schisma war größtenteils politischer Natur. Die Sunniten akzeptierten den ersten Kaliphen Abu Bakr, wohingegen die Shiiten Ali bevorzugen. Sunnitische Muslime halten sich strikt an die Sunnah - die Sprüche und Taten Mohammeds - wie sie in den Hadithen gesammelt wurden, die die Basis sunnitischer Rechtsprechung bilden. Das offizielle Oberhaupt ist der sunnitische Kaliph.;;El Islam Sunita es por mucho la forma más extendida de la religión. Es la más ortodoxa de las dos ramas principales del Islam, pero el origen del cisma entre Sunitas y Chiítas fue principalmente político. Los Sunitas aceptaron al primer Califa, Abu Bakr, mientras que los Chiítas lo rechazaron, favoreciendo a Alí. Los Musulmanes Sunitas se ciñen estrictamente a la Sunnah (los dichos y hechos de Mahoma) recogidos en los Hadices, que forman la base de la jurisprudencia Suní. El jefe formal del Islam Suní es el Califa (Suní).;;;;;;;;;x
zikri_DESC;Zikri Islam is a Sunni heresy in-game. Zikris are the followers of the Imam Akhar Zaman Hazrat Syed Muhammad Jaunpuri (Imam Mehdi.);Le zikrisme est dans le jeu une hérésie sunnite. Les zikris suivent l'imam Akhar Zaman Hazrat Syed Muhammad Jaunpuri (Imam Mehdi).;Der Zikri-Islam ist im Spiel eine sunnitische Ketzerei. Zikris sind die Jünger des Imams Akhar Zaman Hazrat Syed Muhammad Jaunpuri (Imam Mehdi).;;El Islam Zikri es una herejía Sunita en el juego. Los Zikris son los seguidores del Imán Zaman Akhar Hazrat Syed Muhammad Jaunpuri (Imán Mehdi).;;;;;;;;;x
shiite_DESC;Shi'a is the short form of Shi'atul Ali, or the Party of Ali, which rejected the first Caliph Abu Bakr in favor of Ali. Shi'a Islam is the less orthodox of the two main branches of Islam and accepts the idea of intercession by dead Imams on behalf of the living. The formal head of Shi'a Islam is the (Shiite) Caliph.;L'origine du chiisme vient de Shi'atul Ali, les partisans d'Ali, ceux qui ont rejeté le premier calife Abu Bakr en faveur d'Ali. Le chiisme est la moins orthodoxe des deux branches islamiques, acceptant l'intercession des imams morts au nom des survivants. Le chef officiel de l'islam chiite est le calife (chiite).;Shi'a ist die Abkürzung von Shi'atul Ali oder die Partei von Ali, die den ersten Kaliph Abu Bakr abgelehnt und Ali bevorzugt hat. Der Shiitischer Islam ist der weniger orthodoxe Zweig der beiden Hauptströme des Islam und akzeptiert die Idee der Fürsprache toter Imame für die Lebenden. Das offizielle Oberhaupt des Shi'a Islam ist der schiitische Kaliph.;;Chií es la abreviación de Shi'atul Alí, o el Partido de Alí, que rechazó al primer califa Abu Bakr en favor de Alí. El Islam Chiíta es la menos ortodoxa de las dos ramas principales del Islam y acepta la idea de interceder por imanes muertos en nombre de los vivos. El jefe formal del Islam Chiíta es el Califa (Chiíta).;;;;;;;;;x
bektashi_DESC;Bektashism is a Sufi mystic order whose central tenet is the Wahdat-ul-Wujood - the single unified entity Allah-Muhammed-Ali. In the game it is regarded as a heresy.;Le bektachisme est un ordre mystique soufi dont la principale doctrine est le Wahdat al-Wujood - la seule entité unifiée d'Allah et de Muhammed-Ali. Dans le jeu il est considéré comme une hérésie.;Die Bektaschi-Tariqa ist ein mystischer Sufi Orden, deren Hauptdoktrin ist der Wahdat-ul-Wujood - die Einheit von Allah-Muhammed-Ali. Im Spiel wird sie als eine Ketzerei betrachtet. ;;El Bektashismo es una orden mística sufí cuyo eje central es el Wahdat-ul-Wujood - la entidad unificada Alá-Mahoma-Alí. En el juego se les representa como una herejía.;;;;;;;;;x
druze_DESC;The Druze religion originated in the Ismaili sect of Shi'a Islam, but has many features of gnosticism and neoplatonism in addition to those of the Abrahamic religions.;La religion druze, qui tire son origine de l'ismaélisme, secte de l'islam chiite, a plusieurs caractéristiques communes au gnosticisme, au néo-platonisme ainsi qu'aux religions abrahamiques.;Die drusische Religion hat ihren Ursprung in der Ismailitischen Sekte des Shi"a Islam, besitzt aber zusätzlich viele Eigenheiten des Gnostizismus und Neoplatonismus.;;La religión Drusa se originó en la secta Ismaelita del Islam Chií, pero tiene muchas características del gnosticismo, el neoplatonismo, además de las religiones Abrahámicas.;;;;;;;;;x
tengri_pagan_DESC;Tengrism is the religion of the steppe peoples of Eurasia, especially Turkish and Mongol nomads. The chief god is Tengri, the creator god who rules the skies. Shamanism and animism also feature prominently in the religion.;Le tengrisme est la religion des peuples des steppes eurasiennes, en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri, le dieu-créateur qui règne sur les cieux. Le chamanisme et l'animisme sont aussi d'importants aspects de cette religion.;Tengrismus ist die Religion der Steppenvölker von Eurasien, besonders türkischer und mongolischer Nomaden. Der Hauptgott ist Tengri, der Schöpfer der Welt und Herrscher der Himmel. Schamanismus und Geisterglaube spielen wichtige Rollen in der Religion.;;El Tengrismo es la religión de los pueblos de la estepa de Eurasia, especialmente los Turcos y Mongoles nómadas. El dios principal es Tengri, el dios creador que gobierna los cielos. El chamanismo y el animismo también ocupan un lugar destacado en la religión.;;;;;;;;;x
baltic_pagan_DESC;Baltic paganism is polytheistic, with a pantheon of gods led by Dievs, god of the sky. Other main gods include Perkunas, god of thunder and lightning, very similar to the Germanic god Thor and the Slavic Perun. Other important deities include Saule, goddess of the sun and fertility, Daugava and Meness.;Le paganisme baltique est polythéiste. Dievs, dieu du ciel, domine le panthéon des dieux. Un autre des principaux dieux est Perkunas, dieu du tonnerre et de l'éclair, très similaire au dieu germanique Thor ou au dieu slave Péroun. D'autres déités importantes sont Saule, déesse du soleil et de la fertilité, Daugava et Meness.;Das baltische Heidentum ist politheistisch, mit einem Pantheon von Dievs, Göttern des Himmels. Andere Hauptgötter sind Perkunas, Gott des Donners und der Blitze, ähnlich dem germanischen Gott Thor und dem slawischen Gott Perun. Weitere wichtige Götter umfassen Saule, Göttin der Sonne und Fruchtbarkeit, Daugava und Meness.;;El paganismo Báltico es politeísta, con un panteón de dioses encabezados por Dievs, dios del cielo. Otros dioses importantes son Perkunas, dios del trueno y del relámpago, muy similar al dios germánico Thor y al eslavo Perún. Otras deidades importantes son Saule, diosa del sol y la fertilidad, Daugava y Meness.;;;;;;;;;x
finnish_pagan_DESC;Finnic paganism is diverse, varying a lot between tribes and regions. It is shamanistic and animist, revering a multitude of gods, including Ukko/Perkele, Kuu and, in the east, Mastor-Ava, goddess of the Earth.;Le paganisme finnois varie beaucoup selon la tribu ou la région. Il est empreint de chamanisme et d'animisme et on y vénère de multiples dieux, dont Ukko (aussi appelé Perkele), Kuu et, dans l'est, Mastor-Ava, déesse de la terre.;Das Finnisches Heidentum ist vielfältig, mit großen Unterschieden zwischen Stämmen und Regionen. Es ist schamanisch und animistisch und bezieht sich auf eine Vielzahl von Göttern, einschließlich Ukko/Perkele, Kuu und im Osten Mastor-Ava, Göttin der Erde.;;El paganismo Finlandés es diverso, variando mucho entre las tribus y las regiones. Es chamánico y animista, reverencia a una multitud de dioses, incluyendo a Ukko/Perkele, Kuu y, en el este, a Mastor-Ava, diosa de la Tierra.;;;;;;;;;x
aztec_DESC;The Aztec religion features a creation myth centered on sacrifice - even gods were sacrificed to keep the sun moving. This is reflected in the many festivals and rituals of the religion, which feature human sacrifice on a massive scale. The chief gods are Huitzilopochtli, god of war and human sacrifice, Tlaloc, god of thunder and rain, Xiuhtecuhtli, god of fire, Xipe Totec, 'our Lord the Flayed One' and Quetzalcoatl, god of wisdom.;La religion aztèque se caractérise par un mythe de la création fondé sur le sacrifice. Des dieux eux-mêmes furent sacrifiés pour perpétuer le mouvement solaire. D'où les fréquents fêtes et rituels religieux, pendant lesquels des sacrifices humains se font en grand nombre. Les dieux dominants sont Huitzilopochtli, dieu de la guerre et du sacrifice humain, Tlaloc, dieu du tonnerre et de la pluie, Xiuhtecuhtli, dieu du feu, Xipe Totec, 'notre seigneur l'écorché', et Quetzalcoatl, dieu de la sagesse.;Die aztekische Religion besitzt ein Schöpfungsmythos, der sich um Opferungen dreht - selbst Götter wurden geopfert, um die Sonne weiterzubewegen. Dies spiegelt sich in vielen Festen und Ritualen der Religion wider, bei denen großangelegte Menschenopfer vorkommen. Die Hauptgötter sind Huitzilopochtli, Gott des Krieges und Menschenopfers, Tlaloc, Gott des Donners und Regens, Xiuhtecuhtli, Gott des Feuers, Xipe Totec, "Unser Herr, der Geschundene", und Quetzalcoatl, Gott der Weisheit.;;La religión Azteca cuenta con un mito de la creación centrada en el sacrificio - incluso los dioses se sacrificaron para mantener al sol en movimiento. Esto se refleja en las numerosas fiestas y rituales de la religión, que cuentan con el sacrificio humano a gran escala. Los principales dioses son Huitzilopochtli, dios de la guerra y el sacrificio humano, Tlaloc, dios del trueno y la lluvia, Xiuhtecuhtli, dios del fuego, Xipe Totec, Nuestro Señor el Desollado" y Quetzalcóatl, dios de la sabiduría.;;;;;;;;x
slavic_pagan_DESC;Slavic heathenry is polytheistic, the chief god being Perun, god of thunder and lightning, quite similar to the Germanic god Thor. Other important deities include Veles, god of the underworld, Svarog, Jarilo and Svantevit. In addition, many tribes revere local gods.;Le paganisme slave est polythéiste, le dieu dominant étant Péroun, dieu du tonnerre et de la foudre, semblable au dieu germanique Thor. Les autres déités importantes sont Vélès, dieu des Enfers, Svarog, Yarilo et Svantevit. De plus, plusieurs tribus vénèrent des dieux locaux.;Das Slawisches Heidentum ist politheistisch, der Hauptgott Perun, Gott des Donners und der Blitze, ähnelt dem germanischen Gott Thor. Andere wichtige Götter sind Veles, Gott der Unterwelt, Svarog, Jarilo und Svantevit. Zusätzlich verehren viele Stämme lokale Götter.;;El paganismo Eslavo es politeísta, el dios principal es Perún, dios del trueno y el relámpago, muy similar al dios germánico Thor. Otras deidades importantes son Veles, dios del inframundo, Svarog, Jarilo y Svantevit. Además, muchas tribus veneran a dioses locales.;;;;;;;;;x
west_african_pagan_DESC;The African religion includes many of the diverse pagan beliefs of the tribes of Sub-Saharan Africa. Ancestor worship, animism and totemistic shamanism dominate, but there also various pantheons of gods.;La religion africaine est un terme qui recouvre les diverses croyances païennes des tribus de l'Afrique subsaharienne. Le culte des ancêtres, l'animisme et le chamanisme totémique y dominent, mais on y trouve aussi divers panthéons.;Die Westafrikanische Religion ist ein Oberbegriff für die vielfältigen, heidnischen Glaubensvorstellungen der westafrikanischen Völker südlich der Sahara. Vorfahrenverehrung, Animismus und Schamanismus sind vorherrschend, aber es gibt auch mehrere Götterpantheone.;;La Religión Africana Occidental es un término general para las diversas creencias paganas de las tribus de África Subsahariana Occidental. El culto a los antepasados, el animismo y el chamanismo totémico dominan, pero también diversos panteones de dioses.;;;;;;;;;x
zoroastrian_DESC;Zoroastrians worship Ahura Mazda, the uncreated God, as proclaimed by the ancient Iranian prophet Zoroaster. It was the official religion of all Persian empires (except the Hellenic Seleucid Empire) until the Muslim conquest of the Sassanid Empire in 651. The ancient form of the religion involved great sacred hill top fires, the exposure of dead bodies to scavenger birds for cleansing, and religious close-kin marriages in imitation of Ahura Mazda and Zoroaster.;Les zoroastriens vénèrent Ahuru Mazda, le Dieu incréé, tel que proclamé par le prophète iranien Zoroastre. C'était la religion officielle de tous les empires perses (excepté l'empire hellénique séleucide) jusqu'à la conquête musulmane de l'Empire des Sassanides en 651. L'ancienne forme de cette religion impliquait de grands feux sacrés aux sommets des collines, l'exposition des corps des défunts aux oiseaux charognards pour les purifier et des mariages entre proches parents à l'image de Ahuru Mazda et Zoroastre.;Im Zoroastrismus wird Ahura Mazda verehrt, der ungezeugte Gott, wie es durch den iranischen Propheten Zoroaster dargelegt wird. Es war bis zur moslemischen Eroberung des sassanidischen Imperiums im Jahre 651 die offizielle Religion aller persischen Imperien (mit Ausnahme des griechischen Seleukidenimperiums). Die vorzeitliche Form der Religion war gekennzeichnet durch große Feuerstätten auf heiligen Hügeln, das Auslegen von Leichen zur Reinigung durch Aasvögel und religiöse Hochzeiten Nah-Verwandter, nach dem Vorbild von Ahura Mazda und Zoroaster.;;Los Zoroastrianos adoran a Ahura Mazda, el Dios no creado, como proclama el antiguo profeta Iraní Zoroastro. Fue la religión oficial de todos los imperios Persas (excepto del Imperio Helénico Seléucida) hasta la conquista Musulmana del Imperio Sasánida en 651. La primitiva forma de la religión implicaba grandes fuegos sagrados en lo alto de las colinas, la exposición de los cadáveres a las aves carroñeras para la limpieza, y los matrimonios religiosos de parientes cercanos imitando a Ahura Mazda y Zoroastro.;;;;;;;;;x
mazdaki_DESC;Mazdak was a Zoroastrian priest who claimed to be a prophet of Ahura Mazda. He attempted to reform the religion with Gnostic elements, and advocated communal possessions and welfare programs. His teachings fell out of favor with the Shahanshah Kavadh I in 524, but pockets of there heresy survived in remote areas. This heresy has no formal head and no special game mechanics.;Mazdak est un prêtre zoroastrien qui se dit être prophète d'Ahura Mazda. Il a tenté de réformer la religion au moyen d'éléments gnostiques et a prôné la communauté des biens ainsi que des mesures sociales. Ses enseignements sont tombés en disgrâce à l'arrivée de Shahanshah Kavadh Ier en 524, mais cette hérésie a survécu dans des poches isolées. \n\nDans le jeu, cette hérésie n'a ni chef officiel ni mécanique spécifique.;Mazdak war ein zoroastrischer Priester, der behauptete, ein Prophet von Ahura Mazda zu sein. Er versuchte, die Religion mit gnostischen Elementen zu reformieren, und befürwortete Gemeinschaftsbesitz und Wohlfahrtsprogramme. Seine Lehren verloren die Gunst des Shahanshah Kavadh I. im Jahre 524, doch in entfernten Gegenden überlebte diese Ketzerei. Diese Ketzerei besitzt kein offizielles Oberhaupt und keine gesonderten Spielmechaniken.;;Mazdak era un sacerdote Zoroastra que decía ser un profeta de Ahura Mazda. Intentó reformar la religión con elementos Gnósticos, y abogó por las posesiones comunales y programas de bienestar. Sus enseñanzas cayeron en desgracia con el Shahanshah Kavadh I en 524, pero detalles de su herejía sobrevivieron en zonas remotas. Esta herejía no tiene jefe oficial ni mecánica de juego especial.;;;;;;;;;x
title_cherbi;Cherbi;Cherbi;Cherbi;;Cherbi;;;;;;;;;x
title_cherbi_desc;The Cherbi is the leader of the Kheshig, the imperial guard of the Mongol Empire. They are charged with the protection of the empire's most important nobility, and the position as their commander is a very prestigious one.;Le cherbi est le commandant des Kheshig, la garde impériale de l'empire mongol. Ils sont en charge de la protection de la plus haute noblesse de l'empire, et l'opportunité de diriger cette garde est l'un des plus hauts honneurs.;Der Cherbi ist der Anführer des Kheshig, der Garde des mongolischen Reiches. Die Garde beschützt die wichtigsten Adelsgeschlechter des Reiches und die Position ihres Kommandanten ist sehr prestigeträchtig.;;El Cherbi es el líder de la Kheshig, la guardia imperial del Imperio Mongol. Ellos se encargan de la protección de los nobles más importantes del imperio, y el puesto como su comandante es muy prestigioso.;;;;;;;;;x
title_darkhan;Darkhan;Darkhan;Darkhan;;Darkhan;;;;;;;;;x
title_darkhan_desc;Darkhan is a prestigious Mongolian title bestowed by the Khan upon those who have served him exceptionally well. Genghis Khan awarded this title to those allies who aided him during his rise to power.;En Mongolie, le prestigieux titre de darkhan est accordé par les khans à ceux qui les ont servis de manière exceptionnelle. Gengis Khan a décerné ce titre aux alliés qui l'ont aidé durant son ascension vers le pouvoir.;Darkhan ist ein prestigeträchtiger, mongolischer Titel, den der Khan seinen besten Dienern verleiht. Dschingis Khan belohnte damit jene, die ihm zur Macht verhalfen.;;Darkhan es un prestigioso título Mongol otorgado por el Khan a los que le han servido excepcionalmente bien. Genghis Khan concedió este título a los aliados que le ayudaron en su ascenso al poder.;;;;;;;;;x
title_noyan;Noyan;Noyan;Noyan;;Noyan;;;;;;;;;x
